luna_sin,luna_cos,ora_sin,ora_cos,temperatura,grad_seninatate,viteza_vant,presiune
0.866,-0.5,-0.2588,-0.9659,0.6667,0.22,0.5763,0.8718
0.866,-0.5,0.5,0.866,0.2222,0.03,0.0678,0.6154
0.5,-0.866,0.0,1.0,0.1667,0.42,0.7119,0.0
0.866,-0.5,0.5,0.866,0.1944,0.41,0.0678,0.4103
1.0,0.0,-0.7071,-0.7071,0.8889,0.94,0.2542,0.0
0.866,-0.5,0.2588,0.9659,0.1944,0.39,0.8983,0.641
0.5,-0.866,0.2588,0.9659,0.25,0.28,0.6102,0.8718
0.5,-0.866,-0.7071,0.7071,0.3889,0.01,0.2881,0.2308
0.5,-0.866,-0.2588,-0.9659,0.75,0.24,0.2034,0.5641
0.5,-0.866,-0.7071,0.7071,0.4444,0.58,0.7119,0.5641
0.866,-0.5,-0.2588,-0.9659,0.75,0.51,0.7627,0.8974
1.0,0.0,-0.9659,0.2588,0.5,0.69,0.7797,0.0769
0.866,-0.5,0.5,0.866,0.1667,0.67,0.3559,0.4615
1.0,0.0,0.5,-0.866,0.75,0.49,0.0,0.3846
0.5,-0.866,0.5,0.866,0.2222,0.3,0.4237,0.3846
1.0,0.0,0.9659,0.2588,0.25,0.67,0.3729,0.4103
0.866,-0.5,0.0,-1.0,0.7222,0.89,0.6271,0.6667
0.5,-0.866,0.866,-0.5,0.4444,0.19,0.5254,0.5641
0.5,-0.866,0.866,-0.5,0.6111,0.71,0.7627,0.8462
1.0,0.0,0.2588,-0.9659,0.8611,1.0,0.7458,0.0256
0.5,-0.866,-1.0,-0.0,0.5556,0.1,0.4237,0.0
1.0,0.0,-0.9659,-0.2588,0.6667,0.47,0.3898,0.1026
0.5,-0.866,0.866,0.5,0.25,0.73,0.661,0.7436
0.5,-0.866,0.9659,0.2588,0.2778,0.05,0.1525,0.7949
0.5,-0.866,-0.5,0.866,0.2222,0.28,0.1864,0.2821
0.866,-0.5,-0.7071,-0.7071,0.6944,0.49,0.6271,1.0
0.866,-0.5,-0.5,-0.866,0.8611,0.42,0.2034,0.9231
0.866,-0.5,-0.9659,0.2588,0.5833,0.05,0.0508,0.3333
0.5,-0.866,0.5,-0.866,0.6667,0.36,0.7797,0.3077
0.5,-0.866,-0.7071,0.7071,0.4722,0.12,0.2203,0.0
0.5,-0.866,-0.9659,-0.2588,0.6667,0.24,0.3051,0.5385
0.866,-0.5,0.866,0.5,0.1944,0.14,0.8305,0.8462
1.0,0.0,-0.866,-0.5,0.75,0.21,0.8136,0.3846
1.0,0.0,0.0,1.0,0.2778,0.33,0.7288,0.9487
1.0,0.0,-0.866,0.5,0.3889,0.6,0.9661,0.8205
0.866,-0.5,0.0,-1.0,0.6667,0.22,0.9322,0.9744
0.866,-0.5,0.9659,-0.2588,0.5,0.84,0.5424,0.5128
0.866,-0.5,0.7071,-0.7071,0.5556,0.36,0.3051,0.4359
1.0,0.0,0.2588,0.9659,0.2222,0.96,0.4237,0.3846
0.866,-0.5,-0.7071,-0.7071,0.6944,0.3,0.9492,1.0
1.0,0.0,0.5,0.866,0.2222,0.7,0.0,0.8718
0.866,-0.5,0.7071,0.7071,0.1667,0.51,0.4915,0.3333
0.5,-0.866,-0.7071,0.7071,0.5,0.66,0.1356,0.2051
0.866,-0.5,0.0,-1.0,0.6389,0.59,0.4068,0.2051
0.5,-0.866,0.7071,-0.7071,0.5,0.38,0.7458,0.8974
0.5,-0.866,0.2588,0.9659,0.2778,0.91,0.0339,0.9231
0.5,-0.866,-0.5,0.866,0.25,0.59,0.8136,0.7436
0.5,-0.866,-0.866,-0.5,0.7778,0.41,0.8814,0.2564
0.5,-0.866,0.7071,-0.7071,0.6389,0.33,0.1864,0.641
0.866,-0.5,0.5,-0.866,0.6667,0.0,0.0678,0.1026
1.0,0.0,-0.2588,0.9659,0.2778,0.57,0.5932,0.4872
0.866,-0.5,0.866,-0.5,0.4722,0.55,0.7797,0.9487
1.0,0.0,-0.7071,0.7071,0.4167,0.62,0.1864,0.0513
0.5,-0.866,-0.5,-0.866,0.6667,0.24,0.6441,0.2821
0.5,-0.866,0.2588,0.9659,0.2222,0.17,0.0678,0.0256
0.866,-0.5,-0.2588,-0.9659,0.75,0.5,0.7458,0.0769
0.5,-0.866,0.7071,0.7071,0.2222,0.98,0.5424,0.8205
0.5,-0.866,0.9659,0.2588,0.2222,0.85,0.7966,0.8205
1.0,0.0,-0.7071,0.7071,0.3056,0.66,1.0,0.3333
1.0,0.0,0.5,-0.866,0.6389,0.47,0.4407,0.359
1.0,0.0,-0.2588,0.9659,0.2222,0.3,0.5932,0.5641
0.866,-0.5,-0.5,-0.866,0.6667,0.04,0.4746,0.5128
0.5,-0.866,-0.5,0.866,0.2222,0.5,1.0,0.0513
0.866,-0.5,1.0,0.0,0.25,0.59,0.7627,0.4615
0.866,-0.5,-0.2588,-0.9659,0.6389,0.34,0.6271,0.4872
0.5,-0.866,0.5,-0.866,0.5833,0.79,0.7797,0.6667
0.866,-0.5,-0.5,-0.866,0.7222,0.68,0.4068,0.2821
0.866,-0.5,0.866,0.5,0.2222,0.3,0.6271,0.9744
0.866,-0.5,0.2588,-0.9659,0.8056,0.91,0.322,0.8205
1.0,0.0,0.866,0.5,0.1667,0.83,0.1864,0.3077
0.866,-0.5,0.2588,0.9659,0.3056,0.02,0.2542,0.5128
0.866,-0.5,-1.0,-0.0,0.6389,0.33,0.5932,0.1282
0.5,-0.866,0.7071,-0.7071,0.5278,0.58,0.2034,0.9744
1.0,0.0,0.7071,0.7071,0.1944,0.49,0.3898,0.9231
1.0,0.0,-0.866,0.5,0.5,0.21,0.678,0.7692
0.866,-0.5,0.5,0.866,0.2222,0.31,0.4068,0.7949
1.0,0.0,0.866,-0.5,0.5278,0.83,0.339,0.4615
0.866,-0.5,1.0,0.0,0.3611,0.09,0.1695,0.0513
0.5,-0.866,0.9659,0.2588,0.2222,0.25,0.2034,0.2564
0.866,-0.5,-0.866,0.5,0.5556,0.84,0.5254,0.4103
1.0,0.0,-0.2588,0.9659,0.25,0.63,0.1864,0.3846
1.0,0.0,0.9659,0.2588,0.2778,0.95,0.2034,0.0256
0.866,-0.5,0.866,-0.5,0.5278,0.29,0.2034,0.6154
1.0,0.0,0.9659,0.2588,0.25,0.87,0.9322,0.359
0.5,-0.866,-0.2588,-0.9659,0.8056,0.92,0.5593,0.5897
0.866,-0.5,-1.0,-0.0,0.7222,0.38,0.1186,0.7949
0.5,-0.866,-0.9659,-0.2588,0.6944,0.73,0.9492,0.5641
0.5,-0.866,0.7071,-0.7071,0.6389,0.85,0.8475,0.5128
0.5,-0.866,-0.2588,-0.9659,0.7778,0.28,0.3051,0.5128
0.866,-0.5,0.866,0.5,0.2222,0.66,0.1356,0.5128
0.866,-0.5,0.0,1.0,0.2222,0.6,0.6271,0.2821
0.5,-0.866,0.9659,-0.2588,0.5278,0.82,0.8814,0.6667
1.0,0.0,-0.2588,0.9659,0.3333,0.61,0.0339,0.7949
1.0,0.0,0.5,-0.866,0.6667,0.17,0.5763,0.5385
0.866,-0.5,0.5,0.866,0.2222,0.85,0.3559,0.7436
1.0,0.0,-0.5,0.866,0.3056,0.91,0.1695,0.4872
0.866,-0.5,0.5,-0.866,0.6389,0.1,0.6949,0.1026
0.5,-0.866,0.0,1.0,0.2222,0.8,0.2373,0.5897
0.866,-0.5,-0.9659,-0.2588,0.7778,0.81,0.3729,0.5128
1.0,0.0,0.866,0.5,0.2778,0.05,0.1525,0.2821
1.0,0.0,-0.5,0.866,0.3056,0.08,0.1864,0.1795
0.5,-0.866,-0.7071,0.7071,0.4444,0.3,0.2712,0.6923
1.0,0.0,-0.9659,-0.2588,0.7222,0.77,0.7966,0.4615
0.5,-0.866,-0.9659,-0.2588,0.6111,0.65,0.8136,0.8974
0.866,-0.5,0.2588,0.9659,0.1389,0.78,0.8644,0.1795
0.5,-0.866,0.9659,0.2588,0.3611,0.44,0.2373,0.1538
0.866,-0.5,0.9659,-0.2588,0.4167,0.35,0.7966,0.5897
0.5,-0.866,0.2588,0.9659,0.1667,0.16,0.9831,0.0
0.5,-0.866,0.7071,0.7071,0.1667,0.74,0.8983,0.5641
1.0,0.0,-0.9659,-0.2588,0.8333,0.72,0.2542,0.8462
0.866,-0.5,0.2588,-0.9659,0.8333,0.64,0.0508,0.2051
0.5,-0.866,0.0,-1.0,0.6389,0.06,1.0,0.6667
0.5,-0.866,0.7071,-0.7071,0.4722,0.04,0.8644,0.7692
0.866,-0.5,0.5,0.866,0.2222,0.86,0.1525,0.1795
0.866,-0.5,-0.9659,-0.2588,0.7222,0.96,0.0508,0.1282
0.5,-0.866,-0.2588,0.9659,0.3056,0.14,0.3051,0.9231
0.866,-0.5,-0.5,0.866,0.3056,0.28,0.8983,0.5385
1.0,0.0,0.7071,-0.7071,0.4167,0.57,0.7797,0.5641
0.5,-0.866,-0.9659,0.2588,0.5833,0.03,0.4576,0.0513
0.5,-0.866,0.5,-0.866,0.6389,0.66,0.4237,0.1282
0.5,-0.866,0.9659,-0.2588,0.4722,0.18,0.3729,0.4615
0.866,-0.5,-0.866,-0.5,0.7222,0.99,0.3729,0.0256
0.5,-0.866,0.2588,-0.9659,0.7222,0.42,0.0678,0.1538
1.0,0.0,-0.2588,-0.9659,0.8611,0.33,0.4237,0.4615
0.5,-0.866,0.0,1.0,0.2778,0.86,0.2712,0.0513
1.0,0.0,-0.2588,-0.9659,0.6667,0.24,0.8814,0.2308
0.866,-0.5,-0.2588,-0.9659,0.8611,0.58,0.2542,0.2564
0.5,-0.866,1.0,0.0,0.3333,0.16,0.8305,0.0
1.0,0.0,-0.5,0.866,0.3333,0.97,0.3051,0.2051
0.5,-0.866,-0.7071,-0.7071,0.6667,0.23,0.6102,0.6154
1.0,0.0,-0.866,0.5,0.4167,0.25,0.1356,0.359
1.0,0.0,-0.2588,0.9659,0.2222,0.29,0.7797,0.9487
1.0,0.0,-0.866,-0.5,0.7222,0.24,0.3559,0.4359
0.866,-0.5,-0.2588,-0.9659,0.7222,0.55,0.6271,0.0256
1.0,0.0,-0.866,-0.5,0.6667,0.53,0.9492,0.8205
0.5,-0.866,0.7071,-0.7071,0.6667,0.89,0.5424,0.8974
0.866,-0.5,-0.9659,-0.2588,0.75,0.39,0.2373,0.7949
1.0,0.0,0.0,1.0,0.2222,0.45,0.3898,0.9744
0.866,-0.5,0.7071,-0.7071,0.5833,0.8,0.0678,0.4103
0.5,-0.866,0.2588,0.9659,0.2222,1.0,0.7288,0.9231
0.5,-0.866,-1.0,-0.0,0.6389,0.22,0.5254,0.4103
1.0,0.0,0.5,-0.866,0.6944,0.89,0.4068,0.6667
1.0,0.0,0.9659,-0.2588,0.3056,0.16,0.5932,0.8718
0.5,-0.866,0.5,0.866,0.1667,0.88,0.2881,0.2051
0.866,-0.5,-0.2588,0.9659,0.25,0.81,0.3898,0.2564
1.0,0.0,-0.866,-0.5,0.7778,0.95,0.6441,0.7436
0.5,-0.866,-1.0,-0.0,0.6111,0.44,0.2712,0.2051
1.0,0.0,0.7071,0.7071,0.2222,0.56,0.3898,0.3077
0.5,-0.866,0.0,1.0,0.2222,0.95,0.9153,0.5897
1.0,0.0,0.2588,0.9659,0.1944,0.16,0.322,0.359
0.866,-0.5,-0.7071,0.7071,0.3889,0.59,0.4915,0.3333
0.5,-0.866,0.2588,0.9659,0.2778,0.89,0.6441,1.0
0.866,-0.5,0.7071,0.7071,0.1944,0.69,1.0,0.9487
0.5,-0.866,0.0,1.0,0.2222,0.32,0.7966,0.641
1.0,0.0,-0.2588,-0.9659,0.8056,0.74,0.2712,0.9231
0.866,-0.5,-0.5,-0.866,0.8333,0.33,0.4746,0.3077
0.5,-0.866,0.2588,0.9659,0.2222,0.0,0.2034,0.4872
0.5,-0.866,-0.5,0.866,0.3056,0.27,0.1356,0.6667
0.5,-0.866,0.7071,0.7071,0.1667,0.17,0.8136,0.641
0.866,-0.5,0.9659,0.2588,0.2222,0.98,0.5085,0.1026
1.0,0.0,-0.5,0.866,0.2222,0.71,0.678,0.7692
0.5,-0.866,0.866,0.5,0.2222,0.31,0.7797,0.2821
1.0,0.0,0.5,-0.866,0.5278,0.32,0.5932,0.8718
0.5,-0.866,-0.866,0.5,0.5,0.93,0.5254,0.4103
0.866,-0.5,0.2588,0.9659,0.1944,0.95,0.678,0.1026
1.0,0.0,-1.0,-0.0,0.6389,0.78,0.4068,0.9744
0.866,-0.5,0.9659,0.2588,0.2222,0.98,0.5424,0.5385
0.866,-0.5,0.7071,-0.7071,0.6389,0.75,0.1186,0.9231
0.866,-0.5,-0.7071,-0.7071,0.6111,0.1,0.4068,0.4103
1.0,0.0,0.7071,-0.7071,0.6389,0.57,0.3729,0.3333
1.0,0.0,0.7071,-0.7071,0.6667,0.48,0.0508,0.3846
0.5,-0.866,0.2588,-0.9659,0.8056,0.13,0.1864,0.9231
0.866,-0.5,0.866,0.5,0.1389,0.27,0.9322,0.4872
0.866,-0.5,0.866,-0.5,0.5,0.48,0.7288,0.7692
0.866,-0.5,0.5,0.866,0.1111,0.07,0.678,0.1795
1.0,0.0,-0.866,0.5,0.4444,0.37,0.4068,0.5897
0.866,-0.5,-0.866,0.5,0.3889,0.18,0.7458,0.8718
0.5,-0.866,0.7071,-0.7071,0.5833,0.71,0.2373,0.359
1.0,0.0,0.0,-1.0,0.7778,0.64,0.8983,0.6154
0.5,-0.866,-0.866,-0.5,0.6944,0.03,0.0,1.0
1.0,0.0,0.0,1.0,0.1111,0.17,0.7288,0.0769
0.866,-0.5,1.0,0.0,0.3611,0.78,0.6949,0.7179
1.0,0.0,-0.9659,-0.2588,0.6944,0.64,0.9492,0.9487
1.0,0.0,1.0,0.0,0.3056,0.58,0.339,0.9231
0.866,-0.5,-0.866,-0.5,0.7778,0.82,0.5593,0.4872
0.5,-0.866,0.9659,-0.2588,0.5278,0.84,0.0,0.8462
0.866,-0.5,-0.7071,0.7071,0.2778,0.83,1.0,0.9744
1.0,0.0,0.0,-1.0,0.8333,0.1,0.0339,0.3077
1.0,0.0,-0.2588,-0.9659,0.8611,0.83,0.2034,0.0513
1.0,0.0,-0.866,0.5,0.4167,0.56,0.6102,0.2051
0.5,-0.866,-0.866,0.5,0.4167,0.05,0.4407,0.9231
1.0,0.0,-0.9659,0.2588,0.6389,0.65,0.8814,0.0769
0.5,-0.866,0.0,1.0,0.3056,0.72,0.8814,0.7179
1.0,0.0,0.5,-0.866,0.6944,0.97,0.4746,0.2308
0.5,-0.866,0.7071,-0.7071,0.6389,0.94,0.1695,0.0256
0.5,-0.866,0.7071,0.7071,0.1667,0.0,0.3559,0.3077
1.0,0.0,-0.2588,0.9659,0.2222,0.16,0.9322,0.6923
0.5,-0.866,0.5,-0.866,0.5833,0.2,0.1525,0.9487
1.0,0.0,-0.7071,-0.7071,0.75,0.79,0.8983,0.1795
0.5,-0.866,0.7071,-0.7071,0.5556,0.59,1.0,0.6923
0.866,-0.5,0.5,-0.866,0.6667,0.27,0.4407,0.5897
0.866,-0.5,0.5,-0.866,0.5556,0.16,0.5932,0.5128
0.866,-0.5,0.866,-0.5,0.5278,0.58,0.1525,0.4359
0.866,-0.5,-0.7071,-0.7071,0.75,0.27,0.0847,0.359
0.5,-0.866,0.2588,0.9659,0.0833,0.94,0.9322,0.7179
0.866,-0.5,-0.7071,0.7071,0.3333,0.49,0.0339,0.6667
0.5,-0.866,-0.5,0.866,0.25,0.01,0.4576,0.359
0.5,-0.866,0.7071,-0.7071,0.6111,0.68,0.8136,0.9231
0.866,-0.5,0.0,-1.0,0.8333,0.34,0.0,0.2051
0.866,-0.5,-0.5,0.866,0.25,0.45,0.5763,0.1538
0.5,-0.866,0.5,-0.866,0.6389,0.53,0.4915,0.7179
1.0,0.0,-0.7071,-0.7071,0.8056,0.02,0.1695,0.7179
0.866,-0.5,-0.866,-0.5,0.9167,0.91,0.2881,0.8462
1.0,0.0,0.5,-0.866,0.7222,0.36,0.0847,0.6923
0.866,-0.5,-1.0,-0.0,0.75,0.88,0.0339,0.0769
0.5,-0.866,0.2588,-0.9659,0.5833,0.07,0.339,0.359
0.866,-0.5,-0.2588,0.9659,0.2222,0.13,0.6949,0.3846
0.866,-0.5,-0.866,-0.5,0.7222,0.4,0.3051,0.0513
0.5,-0.866,-0.2588,-0.9659,0.8611,0.14,0.4068,0.7949
1.0,0.0,0.0,-1.0,0.6667,0.01,0.7966,0.0
0.866,-0.5,-0.7071,0.7071,0.25,0.07,0.1356,1.0
1.0,0.0,0.7071,-0.7071,0.5,0.4,0.2373,0.0769
0.5,-0.866,0.2588,-0.9659,0.6389,0.03,0.3729,0.4103
0.866,-0.5,0.0,1.0,0.1389,0.58,0.7797,0.8718
0.5,-0.866,1.0,0.0,0.3889,0.09,0.1525,0.3333
1.0,0.0,-0.5,-0.866,0.8611,0.26,0.0508,0.7179
0.5,-0.866,-0.7071,-0.7071,0.6944,0.28,0.3051,0.3846
0.5,-0.866,0.0,-1.0,0.8056,0.36,0.4068,0.0769
0.5,-0.866,-0.2588,-0.9659,0.9444,0.69,0.7288,0.1538
1.0,0.0,0.2588,0.9659,0.2778,0.32,0.339,0.7692
0.866,-0.5,0.7071,-0.7071,0.5556,0.02,0.2203,1.0
0.5,-0.866,0.9659,0.2588,0.25,0.14,0.3559,1.0
1.0,0.0,-1.0,-0.0,0.6389,0.61,0.0678,0.359
0.5,-0.866,-0.9659,-0.2588,0.8889,0.73,0.0678,0.7179
1.0,0.0,1.0,0.0,0.3889,0.63,0.1356,0.3333
0.866,-0.5,-0.9659,0.2588,0.7222,0.19,0.0508,0.0
0.5,-0.866,0.866,0.5,0.3056,0.39,0.7119,0.1795
0.5,-0.866,0.7071,0.7071,0.1667,0.34,0.9661,0.0256
1.0,0.0,-0.9659,0.2588,0.6111,0.41,0.7458,0.5128
0.866,-0.5,0.866,-0.5,0.4722,0.57,0.322,0.8974
0.866,-0.5,-0.5,0.866,0.25,0.39,0.2881,0.2564
1.0,0.0,0.9659,0.2588,0.2222,0.66,0.7627,0.7949
1.0,0.0,0.9659,0.2588,0.2778,0.26,0.4068,0.7949
1.0,0.0,-0.9659,-0.2588,0.6111,0.15,0.4068,0.1795
0.866,-0.5,0.7071,-0.7071,0.5,0.11,0.3559,0.6923
0.866,-0.5,0.7071,0.7071,0.1944,0.23,0.339,0.9487
0.5,-0.866,-0.866,0.5,0.5,0.77,0.3559,0.2308
0.866,-0.5,-0.866,0.5,0.4167,0.84,0.678,0.2051
1.0,0.0,1.0,0.0,0.25,0.68,0.4407,0.2564
0.5,-0.866,-0.9659,0.2588,0.6111,0.35,0.3729,0.9487
1.0,0.0,-0.2588,-0.9659,0.6389,0.59,0.8814,0.4872
0.866,-0.5,0.5,-0.866,0.6389,0.31,0.4915,0.4615
0.5,-0.866,0.0,1.0,0.1944,0.11,0.6102,0.4103
1.0,0.0,-1.0,-0.0,0.6389,0.24,0.0339,0.4103
1.0,0.0,-0.7071,-0.7071,0.75,0.08,0.4915,0.1282
0.5,-0.866,-1.0,-0.0,0.5833,0.47,1.0,0.5897
1.0,0.0,-0.7071,0.7071,0.2778,0.18,0.9153,0.0
0.5,-0.866,0.2588,0.9659,0.1111,0.55,0.4068,0.8462
1.0,0.0,-0.866,0.5,0.5,0.4,0.0678,0.6154
0.5,-0.866,-0.2588,-0.9659,0.8056,0.65,0.1695,0.2821
0.5,-0.866,0.5,0.866,0.1944,0.64,0.4068,0.4872
1.0,0.0,-0.7071,0.7071,0.3333,0.11,0.661,0.1795
1.0,0.0,0.9659,-0.2588,0.4722,0.38,0.9661,0.7179
0.5,-0.866,-0.5,-0.866,0.8056,0.49,0.9322,0.5128
1.0,0.0,0.5,0.866,0.2222,0.47,0.5254,0.8974
0.866,-0.5,-0.7071,-0.7071,0.8889,0.63,0.7797,0.2308
0.5,-0.866,-1.0,-0.0,0.6111,0.77,0.9322,0.7179
0.866,-0.5,-0.2588,0.9659,0.2222,0.63,0.6102,0.7179
1.0,0.0,-0.5,0.866,0.3333,0.29,0.7288,0.5897
0.866,-0.5,-0.866,0.5,0.4167,0.76,0.661,0.1795
0.866,-0.5,0.7071,0.7071,0.1111,0.77,0.9153,0.5128
0.5,-0.866,-0.5,0.866,0.2778,0.29,0.7458,0.8462
0.5,-0.866,0.7071,0.7071,0.2222,0.32,0.2712,0.5641
1.0,0.0,-0.5,-0.866,0.7778,0.45,0.0,0.1795
1.0,0.0,0.866,-0.5,0.3889,0.05,0.6949,0.9487
0.866,-0.5,-0.9659,-0.2588,0.75,0.96,0.1695,0.0513
1.0,0.0,0.866,0.5,0.1667,0.69,0.4746,0.7692
0.866,-0.5,0.5,0.866,0.1944,0.59,0.6271,0.8718
0.5,-0.866,0.2588,-0.9659,0.75,0.53,0.2881,0.4103
1.0,0.0,0.9659,0.2588,0.2778,0.53,0.7966,1.0
1.0,0.0,0.7071,0.7071,0.2222,0.12,0.1186,0.8205
0.866,-0.5,-0.5,-0.866,0.6944,0.16,0.5424,0.4615
0.5,-0.866,-0.9659,-0.2588,0.75,0.29,0.2203,0.2564
0.866,-0.5,1.0,0.0,0.4722,0.25,0.0,0.1538
1.0,0.0,0.2588,-0.9659,0.5833,0.18,0.6102,0.641
0.866,-0.5,-0.5,0.866,0.1944,0.71,0.1525,0.3077
0.866,-0.5,-0.5,0.866,0.25,0.27,0.6102,0.7179
0.5,-0.866,0.866,-0.5,0.6111,0.66,0.5932,0.3333
0.866,-0.5,-1.0,-0.0,0.7222,0.44,0.5424,1.0
0.5,-0.866,0.7071,0.7071,0.2778,0.14,0.339,0.1795
0.866,-0.5,-0.7071,0.7071,0.4167,0.13,0.0169,0.4872
0.5,-0.866,1.0,0.0,0.2778,0.27,0.9322,0.6923
0.866,-0.5,-0.866,-0.5,0.8611,0.87,0.0169,0.6923
0.5,-0.866,-0.2588,0.9659,0.2222,0.06,0.2712,0.5385
0.5,-0.866,-0.9659,0.2588,0.6389,0.91,0.4576,0.2308
0.5,-0.866,-0.2588,-0.9659,0.9722,0.93,0.0339,0.2564
0.5,-0.866,-0.5,-0.866,0.7222,0.04,0.8644,0.7179
0.866,-0.5,0.5,0.866,0.1667,0.31,0.9322,0.3333
0.5,-0.866,-1.0,-0.0,0.6667,0.78,0.9831,0.9487
1.0,0.0,0.5,-0.866,0.75,0.58,0.0169,0.0769
0.5,-0.866,0.5,-0.866,0.6667,0.79,0.4576,0.9487
0.5,-0.866,-1.0,-0.0,0.5833,0.23,0.1864,0.0513
1.0,0.0,0.2588,0.9659,0.25,0.91,0.0169,0.0
0.866,-0.5,0.866,0.5,0.2222,0.36,0.7797,0.8462
0.866,-0.5,-1.0,-0.0,0.6944,0.98,0.8475,0.8205
1.0,0.0,0.7071,0.7071,0.1944,0.5,0.2373,0.5641
0.866,-0.5,0.7071,-0.7071,0.6667,0.81,0.4237,1.0
0.866,-0.5,0.0,1.0,0.2778,0.87,0.0169,0.2821
0.5,-0.866,-0.866,0.5,0.3333,0.95,0.4068,0.6667
1.0,0.0,0.0,1.0,0.25,0.32,0.3051,0.5897
0.5,-0.866,0.2588,-0.9659,0.6389,0.03,0.7458,0.6667
0.866,-0.5,0.866,-0.5,0.4444,0.03,0.7966,0.7179
1.0,0.0,0.0,-1.0,0.6667,0.09,0.5424,0.3333
0.5,-0.866,0.0,-1.0,0.75,0.8,0.1864,0.7949
1.0,0.0,0.5,-0.866,0.6389,0.87,0.8136,0.9487
1.0,0.0,-0.5,-0.866,0.7778,0.56,0.4576,0.1795
0.5,-0.866,-0.866,-0.5,0.8333,0.67,0.2712,0.5128
0.866,-0.5,0.866,-0.5,0.4722,0.53,0.5085,0.4103
0.866,-0.5,-0.5,0.866,0.4444,0.61,0.6102,0.4615
0.866,-0.5,-0.866,-0.5,0.75,0.71,0.8136,0.3846
0.866,-0.5,-0.7071,0.7071,0.3889,0.83,0.0,0.1538
0.866,-0.5,0.5,-0.866,0.6944,0.79,0.5085,0.5128
0.866,-0.5,-0.866,0.5,0.3889,0.76,1.0,0.6923
0.866,-0.5,-0.9659,-0.2588,0.6111,0.39,0.8475,0.2821
0.866,-0.5,0.9659,0.2588,0.3333,0.78,0.1864,0.0513
0.866,-0.5,0.9659,0.2588,0.2778,0.0,0.1525,0.7436
0.5,-0.866,0.5,-0.866,0.7222,0.76,0.5424,0.1026
1.0,0.0,1.0,0.0,0.3611,0.16,0.3898,0.2564
0.866,-0.5,-0.2588,0.9659,0.2778,0.39,0.0339,0.6923
0.866,-0.5,-0.2588,0.9659,0.1944,0.17,0.5593,0.9744
1.0,0.0,-0.9659,0.2588,0.6389,0.78,0.1356,0.6923
0.5,-0.866,0.2588,0.9659,0.2222,0.18,0.0169,0.0769
1.0,0.0,0.5,-0.866,0.5833,0.0,0.3729,0.3333
0.5,-0.866,-1.0,-0.0,0.6667,0.31,0.7458,0.1282
0.5,-0.866,-0.7071,0.7071,0.2778,0.88,0.4068,0.2051
0.866,-0.5,0.0,1.0,0.2222,0.63,0.1525,0.5897
0.5,-0.866,0.9659,0.2588,0.25,0.49,0.9831,0.8718
1.0,0.0,-0.866,0.5,0.3889,0.68,0.6949,0.7949
0.5,-0.866,1.0,0.0,0.3611,0.39,0.0339,0.9231
0.5,-0.866,-0.7071,0.7071,0.4444,0.4,0.4915,0.7949
0.866,-0.5,1.0,0.0,0.4167,0.87,0.0508,0.359
0.5,-0.866,0.9659,0.2588,0.1667,0.03,0.2712,0.1026
0.5,-0.866,-0.5,-0.866,0.7222,0.32,0.4915,0.5128
0.866,-0.5,-0.7071,0.7071,0.3333,0.62,0.1017,0.5897
0.5,-0.866,-0.2588,0.9659,0.2222,0.46,0.9492,0.4359
1.0,0.0,-0.7071,-0.7071,0.7222,0.62,0.5763,0.3846
0.866,-0.5,0.2588,-0.9659,0.6667,0.32,0.7797,0.5897
0.5,-0.866,-0.5,0.866,0.3333,0.12,0.9322,0.9487
1.0,0.0,0.5,-0.866,0.5556,0.1,0.3729,0.4872
0.5,-0.866,-0.2588,0.9659,0.3056,0.51,0.0508,0.0769
0.866,-0.5,-0.9659,-0.2588,0.7778,0.46,0.1695,0.8205
0.866,-0.5,0.5,-0.866,0.6111,0.12,0.3051,0.8974
1.0,0.0,0.5,0.866,0.1944,0.08,0.3729,0.5385
0.866,-0.5,-0.9659,0.2588,0.6111,0.14,0.3898,0.2051
1.0,0.0,0.7071,-0.7071,0.5278,0.04,0.1186,0.4103
0.866,-0.5,0.7071,0.7071,0.1389,0.64,0.678,0.0256
1.0,0.0,0.2588,-0.9659,0.7222,0.58,0.6441,0.1795
0.866,-0.5,-0.7071,-0.7071,0.7222,0.43,0.6271,0.359
1.0,0.0,-0.5,-0.866,0.6944,0.16,0.8814,0.6667
0.5,-0.866,0.866,0.5,0.25,0.99,0.2203,0.4103
1.0,0.0,-0.2588,0.9659,0.2778,0.52,0.322,0.4872
0.866,-0.5,0.7071,-0.7071,0.5556,0.12,0.4915,0.5385
0.5,-0.866,-0.2588,0.9659,0.2222,0.95,0.8983,0.0256
0.5,-0.866,-0.5,-0.866,0.8056,0.21,0.8136,0.1795
0.866,-0.5,0.0,1.0,0.2778,0.37,0.339,0.4872
1.0,0.0,0.0,-1.0,0.7778,0.64,0.5593,0.0256
1.0,0.0,-0.7071,0.7071,0.4444,0.48,0.0339,0.4359
1.0,0.0,0.7071,0.7071,0.1944,0.23,0.7119,0.4359
1.0,0.0,0.0,1.0,0.1667,0.42,0.9831,0.9231
0.866,-0.5,-0.5,-0.866,0.6944,0.1,0.5254,0.4872
0.866,-0.5,0.5,0.866,0.2222,0.8,0.2373,0.5641
0.5,-0.866,-0.7071,0.7071,0.3333,0.45,0.9153,0.9744
1.0,0.0,-0.7071,0.7071,0.3611,0.52,0.8644,0.5128
